
---------- Begin Simulation Statistics ----------
simSeconds                                   0.099282                       # Number of seconds simulated (Second)
simTicks                                  99282223600                       # Number of ticks simulated (Tick)
finalTick                                 99282223600                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1369.22                       # Real time elapsed on the host (Second)
hostTickRate                                 72510232                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8570392                       # Number of bytes of host memory used (Byte)
simInsts                                    230473206                       # Number of instructions simulated (Count)
simOps                                      321832787                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   168325                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     235049                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        208576101                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.904890                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.105107                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       334475113                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    13050                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      338223463                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  48454                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             12655375                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          14153796                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                1177                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           208298194                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.623746                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.325778                       # Number of insts issued each cycle (Count)
system.cpu.decode.branchResolved             10297392                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                 52632                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts              340268750                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts               3211913                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts           335921757                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                 32842                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches         16748152                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts        76209564                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts       34272830                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            1.610548                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads       29264838                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites      30665674                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegWrites             0                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     235482514                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites     80371455                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs         110482394                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads    446883922                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites     68577382                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numVecRegReads     374122266                       # Number of times the vector registers were read (Count)
system.cpu.executeStats0.numVecRegWrites    222493328                       # Number of times the vector registers were written (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches           12316364                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                     133496447                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                 2291090                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                  197                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles           474                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles           94                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                  72686284                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                364564                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples          208298194                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              1.671041                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             1.852221                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                107791688     51.75%     51.75% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                  7166556      3.44%     55.19% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                 11407907      5.48%     60.67% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                  9635677      4.63%     65.29% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                 72296366     34.71%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                4                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            208298194                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             256010058                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.227418                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           21146628                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.101386                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     73655437                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst       72664657                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          72664657                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      72664657                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         72664657                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst        21624                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total           21624                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst        21624                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total          21624                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    411638133                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    411638133                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    411638133                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    411638133                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     72686281                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      72686281                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     72686281                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     72686281                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000297                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000297                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000297                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000297                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 19036.169673                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 19036.169673                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 19036.169673                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 19036.169673                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs         2154                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           37                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      58.216216                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst          580                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           580                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          580                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          580                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst        21044                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total        21044                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst        21044                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total        21044                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    353370974                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    353370974                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    353370974                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    353370974                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000290                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000290                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000290                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000290                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 16792.005987                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 16792.005987                       # average overall mshr miss latency ((Tick/Count))
