
---------- Begin Simulation Statistics ----------
simSeconds                                   0.217199                       # Number of seconds simulated (Second)
simTicks                                 217199431652                       # Number of ticks simulated (Tick)
finalTick                                217199431652                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   2162.01                       # Real time elapsed on the host (Second)
hostTickRate                                100461730                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8572124                       # Number of bytes of host memory used (Byte)
simInsts                                    388181551                       # Number of instructions simulated (Count)
simOps                                      421914583                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   179546                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     195149                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        456301328                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.173280                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.852311                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       506067731                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   541282                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      485690059                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 185576                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             84694429                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          55126217                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 228                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           456024834                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.065052                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.219062                       # Number of insts issued each cycle (Count)
system.cpu.dcache.tags.warmupTick              200396                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.dcache.tags.occupancies::cpu.data   319.667764                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.dcache.tags.occupancies::cpu.dcache.prefetcher   704.125759                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.dcache.tags.avgOccs::cpu.data     0.312176                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.avgOccs::cpu.dcache.prefetcher     0.687623                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.avgOccs::total        0.999798                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.dcache.tags.occupanciesTaskId::1022          477                       # Occupied blocks per task id (Count)
system.cpu.dcache.tags.occupanciesTaskId::1024          547                       # Occupied blocks per task id (Count)
system.cpu.dcache.tags.ageTaskId_1022::1          404                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1022::2           54                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1022::3           13                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1022::4            6                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::0           69                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::1          419                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::2           45                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::3            2                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ageTaskId_1024::4           12                       # Occupied blocks per task id, per block age (Count)
system.cpu.dcache.tags.ratioOccsTaskId::1022     0.465820                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.dcache.tags.ratioOccsTaskId::1024     0.534180                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.dcache.tags.tagAccesses          490027616                       # Number of tag accesses (Count)
system.cpu.dcache.tags.dataAccesses         490027616                       # Number of data accesses (Count)
system.cpu.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 217199431652                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.decode.idleCycles                138957053                       # Number of cycles decode is idle (Cycle)
system.cpu.decode.blockedCycles             132040118                       # Number of cycles decode is blocked (Cycle)
system.cpu.decode.runCycles                 148623978                       # Number of cycles decode is running (Cycle)
system.cpu.decode.unblockCycles              28905891                       # Number of cycles decode is unblocking (Cycle)
system.cpu.decode.squashCycles                7497794                       # Number of cycles decode is squashing (Cycle)
system.cpu.decode.branchResolved             44383789                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                 71806                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts              545263637                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts              22634545                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts           471117838                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop               1426125                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches         79249480                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts        78108375                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts       51748635                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            1.032471                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads      149912901                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites     155861481                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegWrites             0                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     526435475                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites    285480515                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs         129857010                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads     91130309                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites      2163902                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numVecRegReads      31386669                       # Number of times the vector registers were read (Count)
system.cpu.executeStats0.numVecRegWrites     18841499                       # Number of times the vector registers were written (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches           54095043                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                     256298289                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                15112270                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                   10                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles            45                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles           99                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                 187537792                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes               2664940                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples          456024834                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              1.323737                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             1.683764                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                252601568     55.39%     55.39% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                 40516095      8.88%     64.28% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                 32162840      7.05%     71.33% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                 24162187      5.30%     76.63% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                106582144     23.37%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                4                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            456024834                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             563433118                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.234783                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches          105447915                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.231093                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles    192170256                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst      187532995                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total         187532995                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst     187532995                       # number of overall hits (Count)
system.cpu.icache.overallHits::total        187532995                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         4797                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            4797                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         4797                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           4797                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    298280163                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    298280163                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    298280163                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    298280163                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst    187537792                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total     187537792                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst    187537792                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total    187537792                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000026                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000026                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000026                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000026                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 62180.563477                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 62180.563477                       # average overall miss latency in ticks ((Tick/Count))
